timestamp,price,prediction,action,position,fee,pnl
2026-05-10 20:00:10.000643,10.845,-0.002304037574321932,ENTER_SHORT,-1,0.0,0.0
2026-05-10 23:00:10.000434,10.745,-0.0009719067627551567,HOLD,0,0.0,0.0
2026-05-10 23:15:10.000475,10.733,-0.001071594161926683,HOLD,0,0.0,0.0
2026-05-10 23:15:57.913395,10.736,-0.0008024324921185213,HOLD,0,0.0,0.0
2026-05-10 23:30:10.000467,10.722,0.0014112545397629225,HOLD,0,0.0,0.0
2026-05-10 23:30:57.946077,10.733,0.0013726693412420047,HOLD,0,0.0,0.0
2026-05-10 23:45:10.000447,10.76,-0.00030825716678565683,HOLD,0,0.0,0.0
2026-05-10 23:45:57.966632,10.76,-0.0002002346446237282,HOLD,0,0.0,0.0
2026-05-11 00:00:10.000522,10.712,0.002311987243273879,HOLD,0,0.0,0.0
2026-05-11 00:15:10.000500,10.658,0.003623295759842049,HOLD,0,0.0,0.0
2026-05-11 00:15:59.875859,10.638,0.004964335945629302,HOLD,0,0.0,0.0
2026-05-11 00:30:10.000474,10.665,0.0032079432620103617,HOLD,0,0.0,0.0
2026-05-11 00:30:58.004133,10.681,0.00325367785111577,HOLD,0,0.0,0.0
2026-05-11 00:45:10.000501,10.654,0.0013998666439532514,HOLD,0,0.0,0.0
2026-05-11 00:45:58.107247,10.67,0.0030185507221914347,HOLD,0,0.0,0.0
2026-05-11 01:00:10.000452,10.652,0.0019313352059558806,ENTER_LONG,1,0.00802594131374724,0.0
2026-05-11 01:15:10.000462,10.664,0.0014414448819137931,EXIT_SIGNAL,0,0.00803498292994748,0.010048249470535158
2026-05-11 01:30:10.000461,10.711,0.0006569800993858815,HOLD,0,0.0,0.0
2026-05-11 01:30:58.153005,10.696,0.0008584184708893069,HOLD,0,0.0,0.0
2026-05-11 01:45:10.000462,10.66,0.00014384150468777746,HOLD,0,0.0,0.0
2026-05-11 01:45:58.274843,10.64,0.0012446262916467577,HOLD,0,0.0,0.0
2026-05-11 02:00:10.000455,10.671,0.00046727991611514096,HOLD,0,0.0,0.0
2026-05-11 02:15:10.000462,10.62,0.00238108354061171,HOLD,0,0.0,0.0
2026-05-11 02:15:57.953295,10.608,0.0023984929251157096,HOLD,0,0.0,0.0
