timestamp,price,prediction,action,position,fee,pnl
2026-05-10 20:00:10.000643,1.48897,-0.0004039273307096472,HOLD,0,0.0,0.0
2026-05-10 20:15:10.003689,1.47983,-0.0014992922752394644,HOLD,0,0.0,0.0
2026-05-10 23:00:10.000434,1.47394,-0.0002911568528813914,HOLD,0,0.0,0.0
2026-05-10 23:15:10.000475,1.47514,-0.004020344361672895,ENTER_SHORT,-1,0.009000160394581461,0.0
2026-05-10 23:15:57.913395,1.47427,0.00018731916277283696,EXIT_SIGNAL,0,0.008994852329215947,0.0016212784018132566
2026-05-10 23:30:10.000467,1.4739,-0.0001029112746165259,HOLD,0,0.0,0.0
2026-05-10 23:30:57.946077,1.47502,-0.00032099067693498485,HOLD,0,0.0,0.0
2026-05-10 23:45:10.000447,1.47748,0.002473627092324004,HOLD,0,0.0,0.0
2026-05-10 23:45:57.966632,1.47626,0.0026013954676527406,HOLD,0,0.0,0.0
2026-05-11 00:00:10.000522,1.47556,0.0008023812802597954,HOLD,0,0.0,0.0
2026-05-11 00:15:10.000500,1.46926,0.0011286572443949688,HOLD,0,0.0,0.0
2026-05-11 00:15:59.875859,1.46639,0.0009152571808844673,HOLD,0,0.0,0.0
2026-05-11 00:30:10.000474,1.46156,0.0004619366742993831,HOLD,0,0.0,0.0
2026-05-11 00:30:58.004133,1.4632,0.0010764879969304873,HOLD,0,0.0,0.0
2026-05-11 00:45:10.000501,1.45877,0.0019339758846421706,ENTER_LONG,1,0.008061709337525182,0.0
2026-05-11 00:45:58.107247,1.46067,0.0015637680881085967,EXIT_SIGNAL,0,0.008072209449085809,0.01292801367217107
2026-05-11 01:00:10.000452,1.45831,0.0024387361799544397,HOLD,0,0.0,0.0
2026-05-11 01:15:10.000462,1.46024,0.00025315355841273315,HOLD,0,0.0,0.0
2026-05-11 01:30:10.000461,1.46594,0.0010970998186357185,HOLD,0,0.0,0.0
2026-05-11 01:30:58.153005,1.46218,0.0019562402195399562,HOLD,0,0.0,0.0
2026-05-11 01:45:10.000462,1.46265,0.0001289553797577956,HOLD,0,0.0,0.0
2026-05-11 01:45:58.274843,1.46076,0.0005426356842339321,HOLD,0,0.0,0.0
2026-05-11 02:00:10.000455,1.46162,-7.826912254741985e-06,HOLD,0,0.0,0.0
2026-05-11 02:15:10.000462,1.45509,-0.004425388632122008,ENTER_SHORT,-1,0.008937364825260346,0.0
2026-05-11 02:15:57.953295,1.45327,-0.0008701496267989034,EXIT_SIGNAL,0,0.008926186132545824,0.013431199296497366
