actual_ratio,predicted_ratio
0.999047732412808,0.9999329
1.0,1.0004917
0.9985702371023472,1.0005265
1.0009545400310225,1.0008241
0.9995231851233758,1.0003582
1.0023852116875374,1.0008901
0.9988102320047592,1.0001264
1.0027397260273974,1.0004367
0.9994060346875742,0.9996157
0.9997622726732438,1.0001019
0.9997622161455237,0.9996979
1.0010702818408848,1.000119
0.9980993110002374,0.99964476
0.9998809807188765,1.0002855
1.000714200690394,1.0000755
1.0020221244201262,0.999975
1.0002374169040837,0.99948955
1.000593401376691,0.9995799
1.000593049460325,1.0002611
0.9990516832622096,1.0000081
1.0005932605600378,0.99959934
0.9983398553302502,0.9997194
0.9992873262857821,0.9997716
0.9990490906929752,0.99980974
1.0010707911957168,1.000425
1.000594247682434,0.99984574
0.9992873262857821,1.0002232
1.0004754546535124,1.0002499
1.0004752287038137,1.0000265
1.0004750029687686,1.0001559
0.9992878338278931,1.0001131
0.9996436631428911,0.99970615
1.0005941064638784,1.0001565
1.0,0.999958
1.0005937537109608,0.99978113
0.9997626394493234,1.0002941
1.0007122507122508,1.0004017
1.001423487544484,1.000365
0.9990523572613125,0.9998973
1.0002371354043158,1.000447
1.0015410146989094,1.000105
0.9992898567877857,0.9998412
0.9986971455643727,0.99997634
1.0013045540796965,1.0000526
0.9985787042520431,0.99984974
0.9957300438856601,1.0000634
1.0021441334127457,1.0014429
1.007845001782955,1.0027729
0.9976412312772732,0.998091
1.0017732592505024,1.001835
0.9992919518527261,0.99895114
0.9983467170524327,0.9986977
0.9943222143364088,0.99706894
0.9994051867713538,0.9986291
0.9988096655160099,0.9989779
0.9983315457037302,0.99880046
0.995821893279217,0.999538
1.0003596259889715,1.0009516
1.0040742959856201,1.0009236
0.998687194175916,1.000476
0.9984464627151051,1.001341
1.005505685218432,1.0014749
1.008570408284728,1.0061058
1.0030685707541602,1.0020497
1.000235321802565,1.0014262
1.0054111281025762,1.0031565
0.997074997074997,1.000903
1.0035203003989674,1.0018587
0.9968428437792329,0.9998096
0.9994134897360704,1.000384
1.0019953051643193,1.0004952
1.0012885088438561,1.0001516
1.0022227421619092,1.0001626
1.0012839967316447,0.99993396
0.9995336908370249,0.99929404
0.9984837881968743,0.99866635
0.9976638243195888,0.99814564
1.0005854115443156,1.0000799
0.9987128481160777,0.99858236
0.999062683069713,0.9992129
0.993784449396036,0.9981485
1.000354024073637,1.0017314
1.0009437300931934,1.0013775
1.0009428403064233,1.0010037
0.9989403037795831,0.9996071
0.9991749174917491,1.0000817
1.0010616963548427,0.9999058
0.9995286353994814,1.0004992
0.9996463098325868,0.9998496
0.9997641231277272,1.0000423
0.9998820337383509,1.0004817
1.0,1.0006179
1.0004719207173194,1.0003378
1.0037735849056604,1.0008148
0.9990601503759399,1.0000877
0.9856538099717779,0.9945035
0.9967788117394417,0.9991923
1.006104129263914,1.0043788
0.999524149417083,1.0007943
1.0004760771244943,0.99990255
0.9980965976683321,0.99956185
1.000357568533969,1.0001892
1.0003574407244131,1.000467
0.9998808956646023,1.000284
1.0014294222751636,1.0012476
0.9998810515046985,1.0001472
0.999524149417083,0.9996966
1.0002380385622471,1.0007616
1.0010709186101856,1.0001049
0.9996434090098657,0.9998879
0.9988109393579073,1.0001098
1.0027380952380953,1.0008497
1.0040365665439865,1.0017262
1.0011824524062907,1.000716
1.0035431675918272,1.0039763
0.9987054254442744,0.9977256
0.9954041951449446,0.9978775
1.0007103113531433,0.9998083
0.9992901928309476,0.99918616
0.9953829762045696,0.9982291
1.0054709800190296,1.0032989
1.0014194464158976,1.000497
0.9979919678714859,0.99935126
1.0035507160610724,1.0019978
1.001061445925227,1.000504
0.9989396795475968,1.0002999
1.001415261233636,1.0006999
1.0004710870333295,0.9996117
0.9982342554443789,0.9985825
0.9992924528301886,0.9995263
0.9997639839509087,0.99966055
0.998819641170916,0.99926996
0.9984637201607184,0.9998454
0.9989347851816784,1.0002673
1.000473933649289,1.0004642
0.9983420180009475,1.0001866
0.999288256227758,1.0004702
0.9981006647673315,0.99989736
1.0,1.0006737
1.0016650808753569,1.0017792
1.0015435763476608,1.0009918
1.0007113218731476,1.000811
1.0002369387513328,1.0005493
1.000473765249319,1.0006163
0.9983426068426661,0.99851614
0.9983398553302502,0.99898154
1.0002375579047393,1.0002433
0.9989312433202708,0.9996759
1.0010699001426533,0.9999473
0.9985749910936944,0.9991291
1.0001189202045426,0.99995315
1.0007134363852557,1.0003303
0.9985741444866921,0.9995459
1.0017848643503093,1.0012827
1.0009502316189571,1.0009583
1.001067995728017,1.000625
0.9995258416311047,1.0003133
1.0004743833017078,1.0002923
1.0003556187766713,1.0003831
1.0018959592368764,1.0005585
0.9998817267888824,1.0002004
1.001892595221197,1.0005713
0.9977567886658796,0.99994224
1.000946633534493,1.0005635
1.0011821728336683,1.0001497
1.0014169323414808,1.0000905
0.9998820893762528,0.9998911
0.9985849056603775,1.000303
1.0,1.0001976
0.9995276334435521,1.0003556
1.0015359168241966,1.0001156
1.0008257638315443,1.0001247
1.0012965582272513,0.9997937
0.9997645673925839,0.99991345
0.9997645119510183,0.99990416
0.9991755976916736,1.0000005
0.9974068835454974,0.99929535
0.9995272985109902,1.0002409
1.0043745566327738,1.0014335
0.9994114184814598,1.0002545
1.0003533568904595,1.0002028
1.0008242081714351,1.0001267
0.9985882352941176,0.9999907
0.9996465598491988,1.000245
0.9992928697701828,0.99912846
0.9990564925109091,0.9990415
1.0007082989021368,1.0004942
0.9981125398136134,1.0000771
0.9995272426427135,1.0002886
0.9994087737968547,1.0002844
1.0002366303833414,1.0005208
1.0008280104092737,1.0002694
1.0021274081077887,1.000262
1.0005896921806816,1.00017
1.0004714757190003,1.0000368
1.0001178133836004,1.0001916
0.9997644009895159,1.0004513
1.0008247908566041,1.0005133
1.0001177301624677,1.000447
1.0015303119482049,1.0007237
1.001410437235543,1.0007368
1.000469483568075,1.0007817
1.0011731581417176,1.0005547
1.0065619873447387,1.0007861
0.9975552968568101,1.0009527
0.9980161045629595,1.0003133
1.0014031805425632,1.0004822
0.997197571228398,1.0008976
1.002341920374707,1.0007403
0.9970794392523364,0.99953943
1.0014059753954305,1.0015512
1.003042003042003,1.0006058
0.9995334188732065,0.9998385
0.9988330026840939,1.0001159
0.9990653113681505,0.99964696
1.0011694538650449,0.9999199
0.9981310594556712,0.997752
0.9962551199531889,0.998028
1.0019969458475273,1.0011632
0.9998827667057445,1.000483
1.0011724703951224,1.0006908
1.0003513291954562,1.0005009
1.0003512058066026,1.0005546
1.0040959625511994,1.0001695
0.9990675990675991,0.9997352
0.9998833411105925,0.999913
1.0018667600046671,1.0000967
1.0004658204262256,1.0001945
1.0038412291933418,1.0002272
1.0027829313543601,1.0003504
1.0003469010175763,0.99956775
1.0025430586059414,0.9998754
0.9985010953533955,0.9997129
1.0017321016166283,1.0002546
0.9986167146974063,0.99984026
0.9996536996421563,0.99996054
0.9996535796766743,1.0004444
0.9976897308536445,1.000107
1.0040523329859905,1.0008186
0.9990774907749078,0.9999275
1.0017313019390581,1.0000285
0.9950455121557782,0.99775773
1.0025474756831867,1.0007763
1.0009240009240008,0.999452
0.9958458342949458,0.9983641
1.0009269988412515,1.0005336
0.9991896272285252,0.999607
0.99976827714054,1.0005971
0.9980298991771932,0.99846196
1.0032512772875057,1.0001532
0.9997685185185184,1.0006205
1.0018522806205141,1.0004411
1.002657730529235,1.0003482
1.0006914832315317,1.0008492
1.0003455027064379,1.000869
0.9996546166244531,0.99942964
0.9970056432108717,0.99865466
0.9997689730853645,1.0003854
0.9998844598497979,0.9996183
1.000007199424046,1.0001515
1.0017278493315382,1.000609
1.0050596157854264,1.0013099
0.9991276055633023,0.9998283
0.9960350121311453,0.9993103
1.0005101710869517,0.9999747
1.0016733697213445,1.0009841
1.000121887390391,0.9996683
1.00147680837336,0.9996492
1.0011310273737257,0.9995517
0.9976761479828965,0.9995454
0.9990754610152728,0.9998145
0.9999784791965567,0.9994609
0.9997704398229518,0.9995691
0.9983711835826786,0.9997641
1.0003162328048412,1.0003814
0.9996048339584142,0.9999141
1.0009200227130608,1.0006763
1.0016660084018527,1.0000898
0.9990393369991468,0.9994827
1.001054875029601,1.0000929
0.998752688172043,0.999686
1.0002153223375392,1.0000095
1.0015356353511868,0.99986273
0.9996202622340045,0.99977714
0.998093422306959,0.9996629
1.0009694723915807,0.99999267
0.9978046575696268,1.0000644
0.9991084268047166,0.9998354
0.9977474884135986,0.9993615
0.9985213822551444,1.0000726
1.0010835175313137,1.0003332
1.0002669783819667,1.0003736
1.001190261496844,1.0003401
1.0004899488435766,1.0005667
1.0000216048049086,1.0001785
0.9998271652947913,0.9992466
0.9989051909793497,0.9992237
0.9976854021703861,0.9999695
1.0002240467173542,0.9997596
0.9985042812240327,0.99957883
1.0019466234405303,1.0004737
1.0006644662241706,1.0000637
1.0003681008163174,0.9996747
1.0007936507936508,1.0002158
1.0014634849686397,0.9995518
0.9978187786600247,1.0001389
1.0007791645624413,1.0000744
0.9995746766821897,0.999453
0.999935092565214,0.99964917
0.9985286693112153,1.0001688
1.0009967785273681,0.999906
0.9989537031691971,0.9995667
1.0011918606750987,1.0003877
0.9996681192461979,0.9998884
0.9990328959713621,1.0000645
1.00158209559036,1.000365
0.9991488932005222,1.0000986
1.0006713589604763,1.0005999
0.9981459839270513,0.99976283
0.9997759484247728,1.0002222
1.000506036290031,1.0000558
1.0004263005780347,1.0000755
0.9996533269776612,0.9999246
0.9993931118191474,1.0003103
1.0001951896592856,1.0004215
1.0005131763447388,1.0004603
1.0007802058876647,1.0002073
0.9990543769354595,0.9996934
1.000917616797445,1.0008256
1.0013498978553228,1.0006653
0.999437700049021,1.0001696
1.0000577042369336,1.000214
1.0000144252268366,0.9999332
0.9991921989498587,0.9999134
0.9999855633192817,0.9999527
0.9995091457692696,0.9998887
0.9998050062831308,0.99993455
1.000007223398031,1.0002142
1.0007801213522103,0.99999684
1.0000288708606404,0.99987197
0.9999711299728622,1.0004998
1.0007650778069694,1.0001042
1.000028848789072,0.9992388
0.9998846081726263,0.9998382
1.0002019590023226,1.0000424
1.000418259176462,1.0002027
0.9993584568363992,1.0000632
1.0024019215372297,1.0002893
0.9972224620786921,0.9996484
0.9997835279176828,1.0009207
0.9998412194347412,1.0001063
1.0010466744625868,1.0008221
1.0001946942219082,0.9998097
0.9997548772223264,1.0000901
1.0024157724702896,1.0011218
1.0002373981166417,0.9998588
1.000704833141542,1.0000684
1.0000862453104111,1.0004233
0.9996478620194036,0.9999286
1.0002228596487444,1.0002711
0.9993171951815544,1.0003805
1.0009565799031912,1.0008736
1.0009125529927427,1.0002855
0.9999784632834878,0.9996816
0.9996913004149496,0.9991093
1.0005170519421764,0.999453
1.0001579064476074,0.99985665
0.9989235351106964,0.9998203
0.9995402133697331,0.9999542
1.0010421832661305,0.99991006
1.0009692983715788,0.99980646
0.9987949300987727,0.9997396
0.999727095796557,1.0000316
0.9995546136992205,0.9999537
0.9991806989931222,0.99986285
1.001078911593984,1.0004036
1.000589169343076,1.0002887
1.0003446765426072,1.0004009
1.0011413476516233,1.0001357
0.9993546906817335,0.9999979
1.0003587366729325,1.0000148
0.9999641391972919,1.0000489
0.9992755858072196,0.9997522
1.0000645985558636,1.0004461
1.0000861258442126,1.0003151
0.999856469288016,1.0002903
0.9995047479597768,1.0004761
0.9999928188777343,1.0004908
0.9993680567025486,1.0003381
1.0012503143750224,1.0002939
1.0007750880945034,1.0000492
0.9984223396702688,0.99890596
1.0008475367565202,1.0000087
1.0019663425311278,0.99996185
0.9965334231014403,0.99986905
1.003191145290545,1.0001858
0.9996346155223923,0.9989648
0.9987887735794966,0.999351
0.9985002762648985,0.99956304
1.0002155946819977,1.0000826
0.9987067107343008,0.9996371
0.9992589928057555,1.0001158
0.9984376912388316,0.99996233
0.9995817709835593,0.99998397
0.9985788691549682,0.9999297
0.9995304316416832,1.0004596
0.9992772477594681,1.0000523
0.9998915087516274,1.000143
1.000224239574668,1.0004123
1.0004122190401805,1.000498
0.9990891544316974,1.0002686
1.0005137221703677,1.0006377
0.9998625956406659,1.0006014
1.0008607034623425,1.0004712
0.9993351544320629,1.0001289
1.0011064026727217,1.0001388
0.999783298059073,0.9999253
0.999689326561134,0.9999091
1.0009250827515432,1.0001354
1.0000288821176369,0.99982893
0.9991263411746016,1.0000876
1.0007443433518577,1.0002136
0.9989745811669556,1.0000128
0.9991253307117349,0.9998912
1.0006728550033643,1.0010718
1.0011568216325646,1.0012614
1.0015310175489276,1.0007355
1.0004110122438383,1.0002965
0.9998774677632101,1.0000598
0.9989835786681277,0.9998164
1.0009380795347127,1.0001187
0.9999855815328271,0.99960023
1.0002955828388929,0.9997533
0.9999207207207207,0.99995506
1.0002234411376758,1.0003561
1.0006341428262593,1.0003697
1.0005833297325324,1.0003548
0.9998488545332845,1.0001571
0.9996688694049726,0.9996992
1.000165620139409,0.99991614
1.0003095863781994,0.99989825
0.9990139486677511,1.0000694
1.0013328434233184,1.0003698
0.9996546414746809,0.999862
1.0035915300349796,1.0001879
1.0003370697877894,0.9996355
1.001957213730607,1.000922
0.9991986090142175,0.99930364
0.9997565254753124,0.99981314
1.0,0.99975634
1.0013609242824706,0.9997229
0.9972961566798522,0.99937403
0.9993903444912245,1.000374
1.0012846459687952,1.0002309
0.9994122580044009,0.9998222
0.9994621149639616,1.0001397
1.0005094718714123,0.9999934
1.0017786575438747,1.0001947
0.999706469834406,0.9999799
1.0005872327017002,0.9996781
0.99866160893215,0.9994464
1.0000501673439257,0.9997945
0.9994625197076107,0.99928886
1.0003441723729969,0.99967104
1.0007167790815195,0.99980444
0.998646257869969,1.0001295
1.0005164103741107,1.0003898
1.0000430119860066,0.9997388
1.0007240039569327,0.9997785
0.9990114825612629,0.9998083
1.0000143405155417,0.9998462
0.9997633848867473,0.99966836
0.9997274696272073,1.0000173
0.999992826193004,1.0000802
0.9997417410954482,1.0004773
1.0008252068398884,1.0005423
1.0008747150006452,1.000065
0.9993552823863147,1.0001038
0.9990394678365089,1.0003076
1.000832304910599,1.0001742
1.0007957673778392,0.99964815
0.9978294973459695,0.999698
1.0018090971743625,1.0000933
0.9984808094705764,0.99996954
0.9973589022219671,1.0003254
1.0015039433538655,1.0004168
1.006617472714601,1.0015085
0.9977016088737883,0.99852103
1.001480940934066,1.0011655
0.9983426558939301,0.99909246
0.9998783550743823,0.9991027
0.9945109994704223,0.9992193
0.9993379723243647,0.9994474
0.9991935193519352,0.9996169
0.9998486628279875,0.99968565
0.9987170431448299,0.99961114
0.9987081781703762,0.9999923
1.0032590237381218,1.0024128
0.9979904347575557,1.0002593
1.0008877212988156,1.0011808
1.003381886357081,1.0023761
1.0093856226059836,1.00796
1.000861485885159,1.0022818
0.9996300933302983,1.0010712
1.004333779283254,1.0031074
0.999220593341033,1.0005444
1.0021556767335824,1.0009785
0.9975447012955768,0.99948615
1.0011845651865514,0.9999999
1.0006163786690472,1.000161
1.001635583499724,0.99994385
1.001590499416817,0.99976325
1.0002681911214624,0.9994331
0.9990756942876495,0.9991843
0.9982979865392628,0.99891794
0.9984648688417895,0.9994045
1.0016154287617172,1.0000964
0.9986701281062766,0.9996786
0.9996033404401503,0.9991648
0.9953019706213729,0.9983121
1.0024704542218423,1.000796
1.0007954150006746,1.0003636
1.0021501713750454,1.0000807
0.999157355086318,0.9995894
0.9995393436000651,0.99922144
0.9998723748209701,0.99940103
1.00107786129627,1.0003726
0.9994899838494885,0.9988547
0.999277108433735,0.99983436
1.0010567525780507,1.000311
1.0019199841300204,0.99946666
0.9997737204599131,0.99945927
1.0035859278853636,1.0008466
0.998689153094233,1.0003728
0.9830848158524279,0.99584866
0.9970999928217644,0.99836254
1.0055361179502684,1.0044773
0.9988043672811886,1.0001258
1.0007311408664734,1.0003096
0.9978153427404913,0.9993875
1.0001004989052797,1.0005183
1.000925932572011,1.0007726
0.9993832826573348,1.0008224
1.0008108379615677,1.0013378
1.000236601541495,1.0008816
0.9989176247957106,1.001025
1.000990262419541,1.0011927
1.0008889207498477,1.0013258
1.0001217599323875,1.0003686
0.9979160101979433,1.0008113
1.0018371667444113,1.0010469
1.0010959806878175,1.0020047
1.0031913218941855,1.0017534
1.0046005706134096,1.004085
0.9987077993538998,0.999386
0.9945188144714672,0.99846685
0.9996926200211592,1.0000242
1.0004004318944004,0.9994306
0.9969193381222974,0.99896246
1.0057788548403286,1.0026693
1.0003493013972056,1.0001272
0.9979975628701124,0.9999847
1.0034988004112877,1.0015903
1.0006688582447452,1.0005128
0.9991609306558963,1.0000806
1.0023058200606345,1.0008186
1.0004757238813389,0.9996591
0.9978070331074129,0.99854887
0.9982503058408488,0.99973816
1.0001995012468827,0.99977493
0.9981193634330165,0.9994291
0.9982656979316841,0.9997368
0.9999571033309264,1.0006657
0.9993994208701248,1.0002637
0.9990628196965253,1.0009269
0.998030791263874,1.0003949
0.9991748878923767,1.0016207
1.0003015941404565,1.0017955
1.001442908213809,1.0025076
1.000551959456069,1.0021062
1.0010101733772747,1.00136
1.0001216710444385,1.0016601
1.0023615623524023,1.001502
0.9978010680526601,0.9988396
0.9981396680022897,0.9993755
1.0000071684587815,0.9999331
0.9982724138178221,0.99988747
1.000854516731294,0.99990237
0.9977758485855114,0.99925935
1.0006974954878514,1.0011389
1.0000215569894948,1.000483
0.9991305534997017,0.999804
1.0021215695299466,1.0010707
1.001334835621452,1.000923
1.0015552322456263,1.000748
0.9993989094500022,1.0003128
0.999885437699589,1.0000964
1.0004583017057416,1.000079
1.0008947104716914,1.0005975
1.0013015339507276,1.0003167
1.002456844526022,1.0007145
0.9976702930301151,0.99981797
1.0020280788951257,1.0008909
1.0010547470745021,1.0002165
1.0025130636595332,1.0002141
0.9982672792733935,0.9997269
0.998406544549173,1.0002702
0.9991236257668275,1.0007653
0.9989445759762673,1.000674
1.0005354083380926,1.0007608
0.9991009953266027,1.0004572
1.0019353133993674,1.0007474
0.99928011404134,1.0004628
0.9997646202897309,1.0007349
1.0015981051039482,1.0002012
0.998119524182634,0.99930996
1.0004353224954683,1.0008096
1.0034667979199212,1.0013528
0.9989265886133087,1.0005066
1.0012097749818534,1.0008932
1.0001421544935036,1.0000782
0.9997725851384389,1.0009911
1.000774808075064,1.0005851
0.999843737792015,0.9994621
0.999239878664744,0.99954385
1.0002061709085739,1.0008196
0.9983651884653385,1.0004071
1.0002634220662256,1.0004864
0.9980497665413962,1.0000699
1.000755944145712,1.0002513
1.0003491819166523,0.9997745
1.0000142473482123,1.0004193
1.0018022638713766,1.0003217
1.0001208828716082,0.9998902
0.9998435822508513,1.0004646
0.9992248999125347,1.00034
1.0015158200372907,1.000576
1.00022738415843,0.99998075
1.0006606849811386,1.0005158
1.0009016300335094,1.0007359
1.0020995439166425,1.0004727
1.000113251084733,1.0008068
1.0036023921582504,1.001132
0.9977574680544978,1.0002847
0.9996324724707745,1.0003234
0.9993565903530975,1.0000061
0.9964342061509944,1.0006195
1.0010579455974553,1.0014014
0.9981629642239055,0.9997799
1.0026575901200179,1.0012867
1.0022182377412245,1.0004495
1.000226282740284,1.0003424
0.9989466093546745,1.0004561
0.999122428325749,1.0003904
1.000644590047813,1.0002913
0.9990231195050473,0.99870676
0.9956847684371634,0.99904674
1.0019072153943596,1.0017459
0.9992257807894195,1.0006485
1.000760602226361,1.0008444
1.0007529211208581,1.0006087
0.999616724985982,1.0007131
1.0028614639618851,1.0007339
0.9990441801189464,0.9999049
0.9998370008149959,1.0000129
0.9993478969677209,1.0003736
0.9995247889921272,1.0005107
1.0015398480021005,1.0005252
1.001282414623778,1.0003659
0.9999433912865037,1.0005379
1.0011746973031497,1.0005814
0.9990952720898508,1.0004985
1.0019667352901642,1.0011034
1.0003530350422583,1.0005647
1.000585831351153,1.00081
0.9976016139727147,0.99984944
0.9993565357582271,1.0005563
1.00191040889826,1.0003647
1.0013912331127606,1.0001206
1.000225673140665,1.0000129
0.9953112881618841,0.99904305
1.0030106612828957,1.0019768
1.001045271558726,0.99997544
0.9963242038126683,0.9983114
0.9998371300905698,1.0006133
1.0006374208535775,1.0008852
1.0002123382690185,1.0005387
0.9976576984587513,0.99869204
0.9997659292255096,1.0008318
1.001113870166726,1.0008281
1.0012614540738587,1.0007524
1.0029514810489437,1.000466
0.9995765761951138,1.0016683
1.0012496293472275,1.0006691
0.9987237253118411,0.99945146
0.9970629350880413,0.9988904
1.000035405248474,1.0009971
1.0,1.0001318
