entry_ts,exit_ts,direction,entry_price,exit_price,qty_btc,pnl_usd,fees_usd,net_pnl_usd
2026-03-19 09:45:00,2026-03-19 10:00:00,-1,55.64,55.65,0.0323508267433501,-0.0003235082674334367,0.0018001617541337166,-0.0021236700215671533
2026-03-19 12:45:00,2026-03-19 13:00:00,-1,54.9,54.68,0.032779922393371914,0.007211582926541784,0.0017960119479328474,0.005415570978608937
2026-03-19 13:00:00,2026-03-19 13:15:00,1,54.68,54.76,0.030592226730735583,0.0024473781384587944,0.001674006646705851,0.0007733714917529434
2026-03-19 15:30:00,2026-03-19 15:45:00,1,54.69,55.01,0.03292616107223959,0.01053637154311668,0.0018059999348123417,0.008730371608304338
2026-03-19 22:00:00,2026-03-19 22:30:00,-1,55.68,55.41,0.027898919316321488,0.0075327082154068884,0.0015496454734250768,0.005983062741981812
2026-03-20 02:00:00,2026-03-20 02:15:00,-1,55.85,55.74,0.03051318242886859,0.0033564500671755277,0.001702483013618723,0.0016539670535568047
2026-03-20 22:30:00,2026-03-20 23:00:00,-1,56.25,56.07,0.028702259113689354,0.005166406640464075,0.0016119188718247942,0.003554487768639281
2026-03-21 23:30:00,2026-03-21 23:45:00,-1,55.69,54.81,0.032399312068447296,0.028511394620233475,0.001790061991781713,0.026721332628451763
2026-03-21 23:45:00,2026-03-22 00:00:00,-1,54.81,54.53,0.03300725285467891,0.009242030799310132,0.0018045065135652962,0.007437524285744836
2026-03-22 00:00:00,2026-03-22 00:30:00,1,54.53,54.79,0.033201288893020084,0.008632335112185155,0.0018147824508924777,0.006817552661292677
2026-03-22 00:30:00,2026-03-22 00:45:00,-1,54.79,54.63,0.033066133287377585,0.005290581325980301,0.0018090481521524278,0.0034815331738278733
2026-03-22 00:45:00,2026-03-22 01:00:00,1,54.63,54.67,0.0331744484493265,0.0013269779379730317,0.0018129836077556934,-0.0004860056697826617
2026-03-22 01:30:00,2026-03-22 02:15:00,1,54.52,54.83,0.03305781689828636,0.010247923238468612,0.0018074361389138068,0.008440487099554805
2026-03-22 02:15:00,2026-03-22 02:30:00,-1,54.83,54.72,0.033079553628379825,0.003638750899121762,0.0018119325499945048,0.001826818349127257
2026-03-22 02:30:00,2026-03-22 03:15:00,1,54.72,54.9,0.030436769965580292,0.005478618593804444,0.001668239361813456,0.003810379231990988
2026-03-22 03:45:00,2026-03-22 04:00:00,1,54.75,54.8,0.029323636443743004,0.001466181822187067,0.0016062021862060232,-0.00014002036401895629
2026-03-22 04:15:00,2026-03-22 04:30:00,1,54.67,54.76,0.03319446528888135,0.0029875018759991986,0.0018162351682811432,0.0011712667077180554
2026-03-22 09:00:00,2026-03-22 09:15:00,-1,54.35,54.14,0.029996364439947555,0.006299236532389012,0.0016271527890449552,0.004672083743344057
2026-03-22 10:45:00,2026-03-22 11:00:00,1,54.01,53.98,0.02940520569336882,-0.000882156170801098,0.0015877340814134495,-0.0024698902522145476
2026-03-22 12:15:00,2026-03-22 12:30:00,-1,54.32,54.06,0.03193088835780189,0.008302030973028427,0.0017303348401092845,0.006571696132919143
