entry_ts,exit_ts,direction,entry_price,exit_price,qty_btc,pnl_usd,fees_usd,net_pnl_usd
2026-03-19 09:30:00,2026-03-19 10:15:00,-1,9.145,9.1497,0.18908855228044225,-0.0008887161957180226,0.0017296591687025035,-0.002618375364420526
2026-03-19 12:30:00,2026-03-19 12:45:00,-1,9.0257,8.9611,0.1964207270756713,0.012688778969088451,0.0017664901668823423,0.01092228880220611
2026-03-19 12:45:00,2026-03-19 13:00:00,-1,8.9611,8.906,0.2010349961967617,0.011077028290441467,0.0017959561902735808,0.009281072100167886
2026-03-19 13:00:00,2026-03-19 13:15:00,1,8.906,8.9632,0.20246634823678772,0.011581075119144241,0.0018089558349564036,0.009772119284187837
2026-03-19 13:45:00,2026-03-19 14:00:00,-1,8.9931,8.9668,0.20070101287297876,0.005278436638559518,0.0018022850605487056,0.003476151578010812
2026-03-19 15:00:00,2026-03-19 15:15:00,-1,8.9621,8.9205,0.20146505686747831,0.00838094636568689,0.0018013595129691838,0.006579586852717707
2026-03-19 15:15:00,2026-03-19 15:45:00,1,8.9205,8.9635,0.20253733667232962,0.008709105476910024,0.0018110888645239715,0.006898016612386052
2026-03-19 15:45:00,2026-03-19 16:00:00,-1,8.9635,8.9399,0.20170423994820616,0.004760220062777679,0.001805595844744357,0.0029546242180333217
2026-03-19 17:00:00,2026-03-19 17:15:00,1,8.9038,8.9892,0.20311639829454747,0.01734614041435434,0.001817180857342169,0.01552895955701217
2026-03-19 17:15:00,2026-03-19 17:30:00,-1,8.9892,8.9608,0.20149768609612131,0.005722534285129752,0.001808441732712689,0.003914092552417063
2026-03-19 17:30:00,2026-03-19 17:45:00,1,8.9608,8.9994,0.18935027086496317,0.007308920455387362,0.0017003843673944559,0.005608536087992906
2026-03-19 17:45:00,2026-03-19 18:00:00,-1,8.9994,8.9829,0.19578489535413054,0.0032304507733429285,0.001760331361863291,0.0014701194114796375
2026-03-19 18:45:00,2026-03-19 19:00:00,1,8.9968,9.0547,0.18608505725726798,0.010774324815195828,0.0016795572055397865,0.009094767609656041
2026-03-19 22:00:00,2026-03-19 22:30:00,-1,9.0778,9.0255,0.1795483833905725,0.009390380451327063,0.0016252091245172755,0.007765171326809787
2026-03-19 23:30:00,2026-03-19 23:45:00,1,9.024,9.0441,0.18713731654114607,0.003761460062477245,0.0016906078744985406,0.0020708521879787044
2026-03-20 04:30:00,2026-03-20 04:45:00,1,9.0818,9.1268,0.17785498103542283,0.008003474146594015,0.0016192451038408,0.006384229042753215
2026-03-20 07:45:00,2026-03-20 08:00:00,1,9.1164,9.185,0.1994030975093995,0.013679052489144805,0.0018246779243792622,0.011854374564765542
2026-03-20 08:00:00,2026-03-20 08:15:00,-1,9.185,9.1579,0.19814612798653755,0.005369760068435325,0.00181728730552213,0.0035524727629131945
2026-03-20 08:30:00,2026-03-20 08:45:00,-1,9.1536,9.1542,0.19889569466151805,-0.0001193374167966327,0.0018206712993620701,-0.0019400087161587029
2026-03-20 09:45:00,2026-03-20 10:00:00,-1,9.0974,9.0763,0.1854979498881486,0.00391400674264004,0.0016855920459411232,0.002228414696698917
2026-03-20 10:15:00,2026-03-20 10:30:00,1,9.073,9.1141,0.1792783487540509,0.007368340133791517,0.0016302766283123997,0.005738063505479118
2026-03-20 10:45:00,2026-03-20 11:00:00,1,9.1035,9.1499,0.2001094518768776,0.009285078567087164,0.0018263389344446988,0.007458739632642465
