timestamp,equity,position
2026-03-19 08:45:00,10.0,0
2026-03-19 09:00:00,10.0,0
2026-03-19 09:15:00,10.0,0
2026-03-19 09:30:00,10.0,0
2026-03-19 09:45:00,10.0,-1
2026-03-19 10:00:00,9.997876329978434,0
2026-03-19 10:15:00,9.997876329978434,0
2026-03-19 10:30:00,9.997876329978434,0
2026-03-19 10:45:00,9.997876329978434,0
2026-03-19 11:00:00,9.997876329978434,0
2026-03-19 11:15:00,9.997876329978434,0
2026-03-19 11:30:00,9.997876329978434,0
2026-03-19 11:45:00,9.997876329978434,0
2026-03-19 12:00:00,9.997876329978434,0
2026-03-19 12:15:00,9.997876329978434,0
2026-03-19 12:30:00,9.997876329978434,0
2026-03-19 12:45:00,9.997876329978434,-1
2026-03-19 13:00:00,10.003291900957043,1
2026-03-19 13:15:00,10.004065272448797,0
2026-03-19 13:30:00,10.004065272448797,0
2026-03-19 13:45:00,10.004065272448797,0
2026-03-19 14:00:00,10.004065272448797,0
2026-03-19 14:15:00,10.004065272448797,0
2026-03-19 14:30:00,10.004065272448797,0
2026-03-19 14:45:00,10.004065272448797,0
2026-03-19 15:00:00,10.004065272448797,0
2026-03-19 15:15:00,10.004065272448797,0
2026-03-19 15:30:00,10.004065272448797,1
2026-03-19 15:45:00,10.012795644057102,0
2026-03-19 16:00:00,10.012795644057102,0
2026-03-19 16:15:00,10.012795644057102,0
2026-03-19 16:30:00,10.012795644057102,0
2026-03-19 16:45:00,10.012795644057102,0
2026-03-19 17:00:00,10.012795644057102,0
2026-03-19 17:15:00,10.012795644057102,0
2026-03-19 17:30:00,10.012795644057102,0
2026-03-19 17:45:00,10.012795644057102,0
2026-03-19 18:00:00,10.012795644057102,0
2026-03-19 18:15:00,10.012795644057102,0
2026-03-19 18:30:00,10.012795644057102,0
2026-03-19 18:45:00,10.012795644057102,0
2026-03-19 19:00:00,10.012795644057102,0
2026-03-19 19:15:00,10.012795644057102,0
2026-03-19 19:30:00,10.012795644057102,0
2026-03-19 19:45:00,10.012795644057102,0
2026-03-19 20:00:00,10.012795644057102,0
2026-03-19 20:15:00,10.012795644057102,0
2026-03-19 20:30:00,10.012795644057102,0
2026-03-19 20:45:00,10.012795644057102,0
2026-03-19 21:00:00,10.012795644057102,0
2026-03-19 21:15:00,10.012795644057102,0
2026-03-19 21:30:00,10.012795644057102,0
2026-03-19 21:45:00,10.012795644057102,0
2026-03-19 22:00:00,10.012795644057102,-1
2026-03-19 22:15:00,10.013074633250264,-1
2026-03-19 22:30:00,10.018778706799083,0
2026-03-19 22:45:00,10.018778706799083,0
2026-03-19 23:00:00,10.018778706799083,0
2026-03-19 23:15:00,10.018778706799083,0
2026-03-19 23:30:00,10.018778706799083,0
2026-03-19 23:45:00,10.018778706799083,0
2026-03-20 00:00:00,10.018778706799083,0
2026-03-20 00:15:00,10.018778706799083,0
2026-03-20 00:30:00,10.018778706799083,0
2026-03-20 00:45:00,10.018778706799083,0
2026-03-20 01:00:00,10.018778706799083,0
2026-03-20 01:15:00,10.018778706799083,0
