timestamp,equity,position
2026-03-19 08:45:00,10.0,0
2026-03-19 09:00:00,10.0,0
2026-03-19 09:15:00,10.0,0
2026-03-19 09:30:00,10.0,0
2026-03-19 09:45:00,10.0,-1
2026-03-19 10:00:00,10.00103108348135,0
2026-03-19 10:15:00,10.00103108348135,0
2026-03-19 10:30:00,10.00103108348135,0
2026-03-19 10:45:00,10.00103108348135,0
2026-03-19 11:00:00,10.00103108348135,0
2026-03-19 11:15:00,10.00103108348135,0
2026-03-19 11:30:00,10.00103108348135,0
2026-03-19 11:45:00,10.00103108348135,0
2026-03-19 12:00:00,10.00103108348135,0
2026-03-19 12:15:00,10.00103108348135,0
2026-03-19 12:30:00,10.00103108348135,-1
2026-03-19 12:45:00,10.013430591747568,-1
2026-03-19 13:00:00,10.014790372267951,0
2026-03-19 13:15:00,10.014790372267951,0
2026-03-19 13:30:00,10.014790372267951,-1
2026-03-19 13:45:00,10.011274164811883,-1
2026-03-19 14:00:00,10.014322813010745,0
2026-03-19 14:15:00,10.014322813010745,0
2026-03-19 14:30:00,10.014322813010745,0
2026-03-19 14:45:00,10.014322813010745,0
2026-03-19 15:00:00,10.014322813010745,0
2026-03-19 15:15:00,10.014322813010745,0
2026-03-19 15:30:00,10.014322813010745,0
2026-03-19 15:45:00,10.014322813010745,0
2026-03-19 16:00:00,10.014322813010745,0
2026-03-19 16:15:00,10.014322813010745,-1
2026-03-19 16:30:00,10.014514308409689,0
2026-03-19 16:45:00,10.014514308409689,0
2026-03-19 17:00:00,10.014514308409689,0
2026-03-19 17:15:00,10.014514308409689,0
2026-03-19 17:30:00,10.014514308409689,0
2026-03-19 17:45:00,10.014514308409689,-1
2026-03-19 18:00:00,10.017098130347433,0
2026-03-19 18:15:00,10.017098130347433,0
2026-03-19 18:30:00,10.017098130347433,0
2026-03-19 18:45:00,10.017098130347433,0
2026-03-19 19:00:00,10.017098130347433,0
2026-03-19 19:15:00,10.017098130347433,0
2026-03-19 19:30:00,10.017098130347433,0
2026-03-19 19:45:00,10.017098130347433,0
2026-03-19 20:00:00,10.017098130347433,0
2026-03-19 20:15:00,10.017098130347433,0
2026-03-19 20:30:00,10.017098130347433,-1
2026-03-19 20:45:00,10.017678492031163,0
2026-03-19 21:00:00,10.017678492031163,0
2026-03-19 21:15:00,10.017678492031163,0
2026-03-19 21:30:00,10.017678492031163,0
2026-03-19 21:45:00,10.017678492031163,0
2026-03-19 22:00:00,10.017678492031163,0
2026-03-19 22:15:00,10.017678492031163,-1
2026-03-19 22:30:00,10.026218020486349,0
2026-03-19 22:45:00,10.026218020486349,0
2026-03-19 23:00:00,10.026218020486349,0
2026-03-19 23:15:00,10.026218020486349,0
2026-03-19 23:30:00,10.026218020486349,0
2026-03-19 23:45:00,10.026218020486349,0
2026-03-20 00:00:00,10.026218020486349,0
2026-03-20 00:15:00,10.026218020486349,0
2026-03-20 00:30:00,10.026218020486349,0
2026-03-20 00:45:00,10.026218020486349,0
2026-03-20 01:00:00,10.026218020486349,0
2026-03-20 01:15:00,10.026218020486349,0
